country,university,policy,status,level,Group,Code,Question,quant_indicator,qual_answer,english_version,Answer3,Comment on coding,code_legible,uni_name,research,citations
DE,4,NA,Citations,High,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",1,"Mögliche Kategorien: Wissenschaftliches Entwicklungspotential im internationalen Vergleich - Mögliche Kriterien/Indikatoren: die internationale Reputation, nachgewiesen z.B. durch - Impact Factor / Zitationen","Possible categories: Scientific development potential in international comparison - Possible criteria/indicators: the international reputation, demonstrated e.g. by - impact factor / citations",NA,NA,Journal metrics,University of Bonn,47,88
DE,4,NA,Citations,High,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",1,"Forschungsleistung
Mögliche Kategorien: Wissenschaftliches Entwicklungspotential im internationalen Vergleich 
- Mögliche Kriterien/Indikatoren: die internationale Reputation, nachgewiesen z.B. durch 
+ Impact Factor / Zitationen","Research performance
Possible categories: Scientific development potential in international comparison 
- Possible criteria/indicators: international reputation, demonstrated e.g. through
+ impact factor / citations",NA,NA,Citations,University of Bonn,47,88
DE,4,NA,Citations,High,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,University of Bonn,47,88
DE,4,NA,Citations,High,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",1,"Mögliche Kategorien: Wissenschaftliches Entwicklungspotential im internationalen Vergleich - Mögliche Kriterien/Indikatoren: Qualität, Originalität, Kreativität und Eigenständigkeit der Forschung","Possible categories: Scientific development potential in international comparison - Possible criteria/indicators: Quality, originality, creativity and autonomy of research",NA,NA,Publication quality,University of Bonn,47,88
DE,4,NA,Citations,High,ServicesToScientificCommunity,PeerReview,peer review and editor activities,1,"Forschungsleistung
Wissenschaftliches Entwicklungspotential im internationalen Vergleich
- die internationale Reputation, nachgewiesen
z.B. durch
+ Organisation von Tagungen und Tätigkeit als Herausgeberin bzw. Herausgeber und Rezensentin bzw. Rezensent","Research performance
Scientific development potential in international comparison
- international reputation, demonstrated e.g. through
+ Organisation of conferences and activity as editor and reviewer",NA,NA,Review & editorial activities,University of Bonn,47,88
DE,4,NA,Citations,High,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",1,"Mögliche Kategorien: Akademisches Engagement:  Mögliche Kriterien/Indikatoren Beteiligung in der akademischen Selbstverwaltung: Beteiligung an hochschulinternen Kommissionen oder Gremien, Ausübung des Amts der Fakultätsgleichstellungsbeauftragten oder der Ombudsperson","Possible categories: Academic commitment: Possible criteria/indicators Participation in academic self-administration: Participation in internal university commissions or committees, holding the office of Faculty Equal Opportunities Officer or Ombudsperson.",NA,NA,Service to profession,University of Bonn,47,88
DE,4,NA,Citations,High,Patents,Patents,patenting discoveries/inventions,1,"Mögliche Kategorien: Eingeworbene Drittmittel, Kooperationen und technische Innovationsfähigkeit - Mögliche Kriterien/Indikatoren: • Anmeldung, Erteilung und Verwertung von Patenten","Possible categories: Third-party funds acquired, cooperations and technical innovation capability - Possible criteria/indicators: - Application, granting and exploitation of patents",NA,NA,Patents,University of Bonn,47,88
DE,5,NA,Citations,Middle,Metadata,PolicyDate,When did the policy come into effect?,20161103,NA,NA,NA,NA,NA,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",tenure track professors,junior professors,junior professors,team leaders,NA,NA,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",The policy specifies the evaluation process of tenure track professors including details on the committee and the evaluation criteria.,NA,NA,NA,NA,NA,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,MoRRIIndicators,GenderReviewers,gender of reviewers considered,1,NA,NA,NA,NA,Gender of reviewers,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,1,"Evaluationskommission: Der Evaluationskommission sollen drei Frauen, mindestens jedoch eine Hochschullehrerin, angehören. Der Evaluationskommission gehören als ständige stimmberechtigte Mitglieder an: die Gleichstellungsbeauftragte der TU Dresden.","Evaluation Commission: The Evaluation Commission should include three women, but at least one female university lecturer. The Evaluation Commission shall include as permanent voting members: the Equal Opportunities Officer of the TU Dresden.",NA,NA,Gender balance of reviewers,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,1,"Evaluationskriterien: Katergorie Wissenstansfer: Konzeptionierung, Organisation und Durchführung von Workshops, Interviewveranstaltungen, Ideentreffs u. ä. mit der Zielsetzung des Wissenstransfers","Evaluation criteria: Knowledge transfer category: Conceptualisation, organisation and implementation of workshops, interview events, idea meetings, etc. with the objective of knowledge transfer.",NA,NA,Engagement with the public,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,OtherIndicators,Industry,impact type 3) interactions with industry,1,"Evaluationskriterien: Katergorie Wissenstansfer: Organisation und Unterstützung von Ausgründungen, Erarbeitung von und aktive Mitar-beit in Qualifizierungs- und Weiterbildungsprogrammen für Unternehmensgründungen; Organisation und aktive Mitwirkung in Unternehmensnetzwerken, Bildungsnetzwerken u. ä.","Evaluation criteria: Knowledge transfer category: organisation and support of spin-offs, development of and active participation in qualification and further education programmes for start-ups; organisation and active participation in business networks, education networks, etc.",NA,NA,Engagement with industry,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,OtherIndicators,Software,contributions to scientific software,1,"Evaluationskriterien: Katergorie Wissenstansfer: Konzeptionierung, Aufbau und Mitwirkung an virtuellen Wissensaustauschmedien, z.B. Forschungsinformationssysteme, Technologieplattformen u. ä.","Evaluation criteria: Knowledge transfer category: Conceptualisation, development and participation in virtual knowledge exchange media, e.g. research information systems, technology platforms, etc.",NA,NA,Software,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",1,"Evaluationskriterien
Kategorie Forschung
- Originalität, Kreativität und Qualität der erbrachten wissenschaftlichen Arbeiten im internationalen Vergleich","Evaluation criteria
Category Research
- Originality, creativity and quality of the scientific work produced in international comparison",NA,NA,Publication quality,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,ServicesToScientificCommunity,PeerReview,peer review and editor activities,1,Evaluationskriterien: Kategorie ehrenamtliches Engagement: Mitgliedschaften in Editorial Boards wissenschaftlicher Zeitschriften; Gutachtertätigkeiten,Evaluation criteria: Category of voluntary commitment: memberships in editorial boards of scientific journals; reviewer activities,NA,NA,Review & editorial activities,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",1,"Evaluationskriterien: Kategorie ehrenamtliches Engagement: Mitgliedschaften in wissenschaftlichen Akademien, Gesellschaften, Fachausschüssen u. ä. Mitwirkung in Stiftungen und wissenschaftlichen Gremien. Sonstiges ehrenamtliches Engagement","Evaluation criteria: Category of voluntary commitment: Memberships in scientific academies, societies, expert committees and similar. Participation in foundations and scientific committees. Other voluntary work",NA,NA,Service to profession,TU Dresden,48.5,73
DE,5,NA,Citations,Middle,Patents,Patents,patenting discoveries/inventions,1,"Evaluationskriterien: Kategorie Wissenstransfer: Patente, Erfindungen","Evaluation criteria: Category knowledge transfer: patents, inventions",NA,NA,Patents,TU Dresden,48.5,73
DE,6,NA,Citations,Low,Metadata,PolicyDate,When did the policy come into effect?,20181220,NA,NA,NA,NA,NA,University of Stuttgart,45.4,52.4
DE,6,NA,Citations,Low,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",Tenure track professors,junior professors,junior professors,NA,NA,NA,University of Stuttgart,45.4,52.4
DE,6,NA,Citations,Low,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).","This policy ensures the quality of the selection process of tenure track professors considering the evaluation commission, the exact process and a catalogue of criteria.",NA,NA,NA,NA,NA,University of Stuttgart,45.4,52.4
DE,6,NA,Citations,Low,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),1,"Gleichstellungsstandards, Ernennung auf Zeit, Verlängerung bei Betreuung oder Pflege (1) Bei der Berufung der Tenure-Track-Professorinnen und Tenure-Track-Professoren gelten die gleichen Gleichstellungsstandards, wie sie im „Leitfaden zur Durchführung von Berufungsverfahren an der Universität Stuttgart“ für alle anderen Berufungen definiert sind. Ein gendergerechtes Auswahl- und Berufungsverfahren wird durch die Mitwirkung der Gleichstellungsbeauftragten in der jeweiligen Auswahlkommission zur Berufung der Tenure-Track-Professorinnen und Tenure Track-Professoren sowie in allen Phasen des Evaluierungsprozesses sichergestellt.","Equality standards, temporary appointment, extension in case of supervision or care (1) Regarding the appointment of tenure-track professors, the same equality standards apply as defined in the ""Guidelines for the Implementation of Appointment Procedures at the University of Stuttgart"" for all other appointments. A gender-equitable selection and appointment process is ensured by the participation of the Equal Opportunity Officer in the respective selection committee for the appointment of tenure-track professors as well as in all phases of the evaluation process.",NA,NA,Gender equality,University of Stuttgart,45.4,52.4
DE,6,NA,Citations,Low,MoRRIIndicators,GenderReviewers,gender of reviewers considered,1,"Beurteilung durch die Tenure Kommission: Daneben sollen ihr in der Regel sechs wissenschaftlich besonders ausgewiesene Professorinnen oder Professoren der Universität Stuttgart aus den Ingenieurwissenschaften, Naturwissenschaften und Geistes-, Wirtschafts- und Sozialwissenschaften sowie die Gleichstellungsbeauftragte angehören.","Assessment by the Tenure Commission: As a rule, it should also include six professors of the University of Stuttgart with particularly high scientific credentials from the engineering sciences, natural sciences and humanities, economics and social sciences, as well as the Equal Opportunity Officer.",NA,NA,Gender of reviewers,University of Stuttgart,45.4,52.4
